X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,116-104-81,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,X,X,X,X,X,X,X,116-104-81,116-104-81,116-104-81,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,X,139-135-123,116-104-81,116-104-81,116-104-81,116-104-81,139-135-123,139-135-123,139-135-123,X,116-104-81,139-135-123,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,116-104-81,X,X,139-135-123,139-135-123,139-135-123,X,X,X,116-104-81,116-104-81,X,116-104-81,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,139-135-123,139-135-123,116-104-81,116-104-81,116-104-81,116-104-81,116-104-81,X,116-104-81,116-104-81,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,X,X,139-135-123,139-135-123,X,X,139-135-123,139-135-123,X,116-104-81,116-104-81,139-135-123,139-135-123,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,116-104-81,116-104-81,X,X,116-104-81,116-104-81,X,X,116-104-81,116-104-81,116-104-81,139-135-123,139-135-123,139-135-123,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,116-104-81,116-104-81,139-135-123,116-104-81,116-104-81,116-104-81,139-135-123,116-104-81,116-104-81,139-135-123,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,139-135-123,116-104-81,139-135-123,139-135-123,X,116-104-81,139-135-123,116-104-81,X,139-135-123,116-104-81,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,139-135-123,116-104-81,139-135-123,139-135-123,X,116-104-81,139-135-123,139-135-123,139-135-123,X,116-104-81,116-104-81,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,116-104-81,139-135-123,139-135-123,139-135-123,139-135-123,139-135-123,X,116-104-81,139-135-123,139-135-123,X,139-135-123,116-104-81,116-104-81,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,139-135-123,139-135-123,X,139-135-123,139-135-123,139-135-123,139-135-123,139-135-123,139-135-123,139-135-123,139-135-123,X,116-104-81,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,139-135-123,139-135-123,X,116-104-81,139-135-123,139-135-123,139-135-123,116-104-81,139-135-123,116-104-81,139-135-123,139-135-123,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,116-104-81,139-135-123,139-135-123,X,116-104-81,139-135-123,139-135-123,139-135-123,116-104-81,X,116-104-81,116-104-81,116-104-81,116-104-81,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,X,139-135-123,139-135-123,X,116-104-81,X,139-135-123,139-135-123,116-104-81,116-104-81,X,116-104-81,116-104-81,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,116-104-81,X,139-135-123,116-104-81,X,116-104-81,X,116-104-81,139-135-123,139-135-123,116-104-81,X,116-104-81,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,X,116-104-81,X,139-135-123,139-135-123,116-104-81,X,116-104-81,139-135-123,X,139-135-123,139-135-123,116-104-81,116-104-81,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,X,X,139-135-123,X,116-104-81,116-104-81,139-135-123,X,116-104-81,139-135-123,116-104-81,116-104-81,139-135-123,116-104-81,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,139-135-123,X,X,X,116-104-81,139-135-123,X,139-135-123,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,116-104-81,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,116-104-81,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,139-135-123,139-135-123,116-104-81,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
