x,x,x,x,x,x,x,x,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,255-255-255,255-255-255,255-255-255,255-255-255,255-255-255,224-224-224,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,255-255-255,255-255-255,255-255-255,255-255-255,255-255-255,255-255-255,224-224-224,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,224-224-224,255-255-255,224-224-224,224-224-224,224-224-224,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
